<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getPage(int)>/assign/instruction4	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getPage(int)>/$stack3	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getPage(int)>/$stack2	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getPage(int)>/$stack1
<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getPage(int)>/assign/instruction5	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getPage(int)>/$stack4	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getPage(int)>/$stack3	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getPage(int)>/pageNumber#_0
<com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF: void <init>(javax.enterprise.inject.Instance)>/assign/instruction12	<com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF: void <init>(javax.enterprise.inject.Instance)>/$stack7	<com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF: void <init>(javax.enterprise.inject.Instance)>/$stack5	<com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF: void <init>(javax.enterprise.inject.Instance)>/$stack6
<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/assign/instruction7	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/sum#_231	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/$stack8	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/i#_230
<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/assign/instruction16	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/$stack21	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/$stack20	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/i_$$A_2#_233
<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/assign/instruction22	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/$stack12	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/$stack11	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/i_$$A_1#_232
<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/assign/instruction40	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/$stack10	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/$stack9	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char getScenarioAction(boolean)>/i_$$A_1#_232
<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/assign/instruction32	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack36	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack35	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/i_$$A_1#_456
<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/assign/instruction51	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack90	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack89	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack88
<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/assign/instruction66	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack30	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack29	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/i_$$A_4#_468
<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/assign/instruction85	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack80	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack79	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack78
<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/assign/instruction100	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack24	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack23	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/i_$$A_7#_480
<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/assign/instruction119	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack70	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack69	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void setConfigParam(java.lang.String,java.lang.String)>/$stack68
<com.ibm.websphere.samples.daytrader.web.servlet.TestServlet: void <init>(javax.enterprise.inject.Instance)>/assign/instruction8	<com.ibm.websphere.samples.daytrader.web.servlet.TestServlet: void <init>(javax.enterprise.inject.Instance)>/$stack7	<com.ibm.websphere.samples.daytrader.web.servlet.TestServlet: void <init>(javax.enterprise.inject.Instance)>/$stack5	<com.ibm.websphere.samples.daytrader.web.servlet.TestServlet: void <init>(javax.enterprise.inject.Instance)>/$stack6
<com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage: void doDecoding(java.lang.String)>/assign/instruction14	<com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage: void doDecoding(java.lang.String)>/$stack17	<com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage: void doDecoding(java.lang.String)>/$stack15	<com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage: void doDecoding(java.lang.String)>/$stack16
<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/assign/instruction12	<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/$stack15	<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/$stack13	<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/$stack14
<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/assign/instruction51	<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/$stack25	<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/$stack23	<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/$stack24
<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/assign/instruction91	<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/$stack35	<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/$stack33	<com.ibm.websphere.samples.daytrader.web.servlet.TradeConfigServlet: void doConfigUpdate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/$stack34
<com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF: void <init>(javax.enterprise.inject.Instance)>/assign/instruction13	<com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF: void <init>(javax.enterprise.inject.Instance)>/$stack8	<com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF: void <init>(javax.enterprise.inject.Instance)>/$stack6	<com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF: void <init>(javax.enterprise.inject.Instance)>/$stack7
<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/assign/instruction5	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/$stack3	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/$stack1	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/$stack2
<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/assign/instruction9	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/$stack6	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/$stack4	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/$stack5
<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/assign/instruction19	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/$stack12	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/$stack10	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void <init>()>/$stack11
<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/assign/instruction10	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack10	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack8	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack9
<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/assign/instruction24	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack151	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack150	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/i_$$A_1#_65
<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/assign/instruction58	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack19	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack17	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack18
<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/assign/instruction72	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack138	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack137	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/i_$$A_6#_81
<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/assign/instruction106	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack28	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack26	<com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF: void updateConfig()>/$stack27
<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/assign/instruction16	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/$stack14	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/sqlBuffer#_0	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/i_$$A_1#_221
<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/assign/instruction22	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/$stack23	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/sqlBuffer#_0	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/i_$$A_1#_221
<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/assign/instruction31	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/$stack28	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/sqlBuffer#_0	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/i_$$A_1#_221
<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/assign/instruction39	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/$stack33	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/sqlBuffer#_0	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirectDBUtils: boolean recreateDBTables(java.lang.Object[],java.io.PrintWriter)>/i_$$A_1#_221
<com.ibm.websphere.samples.daytrader.impl.ejb3.MarketSummarySingleton: void updateMarketSummary()>/assign/instruction51	<com.ibm.websphere.samples.daytrader.impl.ejb3.MarketSummarySingleton: void updateMarketSummary()>/$stack74	<com.ibm.websphere.samples.daytrader.impl.ejb3.MarketSummarySingleton: void updateMarketSummary()>/criteriaBuilder#6#_93	<com.ibm.websphere.samples.daytrader.impl.ejb3.MarketSummarySingleton: void updateMarketSummary()>/i_$$A_1#_102
<com.ibm.websphere.samples.daytrader.impl.ejb3.MarketSummarySingleton: void updateMarketSummary()>/assign/instruction62	<com.ibm.websphere.samples.daytrader.impl.ejb3.MarketSummarySingleton: void updateMarketSummary()>/$stack69	<com.ibm.websphere.samples.daytrader.impl.ejb3.MarketSummarySingleton: void updateMarketSummary()>/criteriaBuilder#6#_93	<com.ibm.websphere.samples.daytrader.impl.ejb3.MarketSummarySingleton: void updateMarketSummary()>/i_$$A_4#_105
